RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30
102001,0,United States,country,,183333.0,185703.0,188370.0,190870.0,191500.0,187167.0,182333.0,177333.0,174000.0,170667.0,168000.0,167038.0,166371.0,168205.0,172167.0,176500.0,178334.0,175334.0,171667.0,168300.0,168300.0,168967.0,168333.0,168333.0,167000.0,168667.0,170333.0,175000.0,178000.0,178000.0,174500.0,171167.0,169500.0,168000.0,165667.0,162333.0,161483.0,162783.0,166783.0,169300.0,170000.0,166833.0,163500.0,160586.0,159419.0,157752.0,155667.0,156000.0,159333.0,165167.0,171800.0,176133.0,177800.0,174512.0,171512.0,170012.0,170667.0,169667.0,167667.0,168633.0,172967.0,180300.0,187000.0,193000.0,195000.0,192000.0,188000.0,183667.0,183333.0,181500.0,180833.0,180167.0,182833.0,188151.0,193818.0,197985.0,199833.0,197000.0,193633.0,190467.0,190133.0,189000.0,188500.0,190000.0,194500.0,201000.0,207633.0,211633.0,211967.0,208000.0,203967.0,200933.0,201267.0,200633.0,199000.0,197745.0,201712.0,208378.0,215633.0,219000.0,220300.0,217967.0,215967.0,214667.0,214333.0,213000.0,211333.0,211667.0,215367.0,220367.0,227033.0,231000.0,232667.0,230000.0,227333.0,225667.0,225167.0,225133.0,225800.0,227967.0,231333.0,235667.0,240667.0,243667.0,243667.0,239667.0,235901.0,234201.0,233534.0,232967.0,231333.0,233633.0,238300.0,244967.0,251000.0,254333.0,255433.0,252767.0,251100.0,250000.0,250000.0,249262.0,249262.0,252578.0,256650.0,258617.0,260300.0,266300.0,274333.0,280333.0,282667.0,284333.0,285000.0,283333.0,283333.0,287333.0,297333.0,307333.0,316667.0,321667.0,325000.0,324333.0,324333.0,324333.0,325000.0,323333.0,325000.0,331667.0,345000.0,356667.0,363333.0,361667.0,356333.0,348436.0,341769.0,335102.0
394913,1,"New York, NY",msa,NY,401124.0,399484.0,401484.0,407333.0,414000.0,412333.0,401667.0,387608.0,378942.0,372275.0,368000.0,361667.0,356667.0,355000.0,357667.0,366000.0,371833.0,374167.0,370833.0,367500.0,361667.0,361667.0,363333.0,362500.0,361417.0,360583.0,367250.0,375000.0,385000.0,,,322833.0,,367992.0,367909.0,365409.0,364417.0,361667.0,366667.0,373333.0,378333.0,380000.0,370000.0,356667.0,345000.0,340000.0,338333.0,338333.0,341667.0,347333.0,359000.0,368000.0,374000.0,370667.0,363833.0,357167.0,352167.0,350000.0,346667.0,343167.0,338167.0,344083.0,354617.0,369617.0,380367.0,381667.0,376000.0,362667.0,355967.0,354967.0,356633.0,355000.0,351667.0,353333.0,361667.0,373333.0,383333.0,383300.0,374967.0,365633.0,360667.0,363667.0,363250.0,361583.0,358583.0,361667.0,371667.0,381667.0,390000.0,390000.0,383332.0,374999.0,370666.0,369667.0,369667.0,367333.0,366667.0,368333.0,376667.0,388333.0,397451.0,397088.0,392088.0,384638.0,380000.0,377716.0,378382.0,378382.0,380667.0,384667.0,396333.0,410667.0,419000.0,417333.0,403750.0,395333.0,390333.0,394250.0,393667.0,395333.0,395333.0,399667.0,408000.0,418333.0,425000.0,425000.0,415000.0,407500.0,400000.0,400000.0,399167.0,398000.0,396333.0,398000.0,408333.0,421667.0,428333.0,426667.0,420000.0,415000.0,413333.0,413333.0,416667.0,417500.0,420833.0,422833.0,429833.0,435500.0,443500.0,449000.0,456667.0,463333.0,467333.0,467500.0,469167.0,470167.0,476667.0,485000.0,501083.0,516083.0,526083.0,530000.0,526667.0,520000.0,513333.0,511721.0,513888.0,518888.0,527167.0,537167.0,552167.0,567167.0,578333.0,575000.0,560000.0,544817.0
753899,2,"Los Angeles, CA",msa,CA,500000.0,495000.0,490667.0,480667.0,467333.0,452000.0,440000.0,425000.0,416333.0,400333.0,399500.0,394500.0,395833.0,396667.0,404667.0,412417.0,412417.0,411417.0,407000.0,405333.0,398333.0,395000.0,388333.0,388333.0,388333.0,396667.0,396667.0,400000.0,396667.0,398333.0,391667.0,389667.0,384333.0,381000.0,374667.0,375000.0,378667.0,382917.0,384583.0,387583.0,385000.0,381667.0,371667.0,366667.0,358333.0,353333.0,350000.0,353333.0,364333.0,373667.0,380000.0,384000.0,387333.0,388000.0,386667.0,387334.0,393667.0,395000.0,398333.0,406667.0,430000.0,450000.0,465000.0,468667.0,471000.0,468333.0,464667.0,462000.0,462667.0,459333.0,462833.0,466500.0,478167.0,488333.0,494667.0,501333.0,504000.0,504000.0,500667.0,495000.0,492000.0,490333.0,493333.0,500000.0,510833.0,517500.0,524167.0,526333.0,528500.0,524833.0,519167.0,517000.0,519000.0,521667.0,523333.0,527833.0,537833.0,549833.0,557667.0,559333.0,559000.0,555667.0,555667.0,554000.0,552667.0,551000.0,549333.0,557667.0,567667.0,582667.0,591667.0,600000.0,601667.0,601667.0,596667.0,598000.0,596333.0,596333.0,600000.0,608500.0,620167.0,628500.0,637833.0,642833.0,642833.0,635000.0,630000.0,626667.0,621333.0,613000.0,608083.0,614750.0,628083.0,636333.0,642667.0,650000.0,650750.0,649750.0,642417.0,641667.0,643333.0,646000.0,649333.0,656000.0,658333.0,658333.0,660000.0,678333.0,701667.0,720000.0,726667.0,728333.0,726667.0,723333.0,730000.0,746000.0,772667.0,796833.0,814167.0,820833.0,823333.0,823333.0,825000.0,826667.0,832833.0,834500.0,846167.0,865000.0,900000.0,923000.0,928000.0,913000.0,894333.0,877667.0,865417.0,856083.0
394463,3,"Chicago, IL",msa,IL,238833.0,239167.0,243333.0,248333.0,252000.0,249500.0,241167.0,233167.0,225667.0,220667.0,215833.0,215500.0,217167.0,220333.0,222333.0,225333.0,226667.0,224333.0,218000.0,210833.0,205333.0,203450.0,200283.0,202450.0,203583.0,208583.0,212583.0,215000.0,220089.0,213423.0,209256.0,197500.0,195833.0,192417.0,192083.0,188083.0,187333.0,189000.0,195500.0,200083.0,203750.0,196250.0,186333.0,173000.0,168000.0,163333.0,159167.0,159167.0,165833.0,176667.0,189167.0,195833.0,199167.0,193333.0,182667.0,175633.0,169800.0,168800.0,162400.0,161567.0,168233.0,181667.0,199000.0,210667.0,217333.0,211667.0,202333.0,192333.0,187333.0,183333.0,179000.0,178667.0,185333.0,198000.0,212333.0,219667.0,223833.0,217500.0,208500.0,198333.0,192333.0,189000.0,186000.0,189333.0,198333.0,211333.0,220833.0,225167.0,224500.0,219167.0,212167.0,205500.0,200333.0,195667.0,190998.0,192665.0,203332.0,216833.0,226333.0,229000.0,228000.0,221167.0,213833.0,208000.0,206333.0,205000.0,202967.0,207967.0,216467.0,228133.0,235133.0,237800.0,236167.0,229167.0,222000.0,217333.0,215667.0,215333.0,215833.0,220833.0,228167.0,235667.0,241967.0,244133.0,241767.0,234467.0,227300.0,223000.0,220667.0,218833.0,218833.0,223167.0,230333.0,238667.0,244333.0,248000.0,246333.0,240056.0,233723.0,230389.0,228667.0,225333.0,223667.0,229167.0,241167.0,248833.0,251333.0,252633.0,258967.0,262300.0,264000.0,260667.0,259000.0,254000.0,251333.0,253583.0,262583.0,275917.0,285500.0,289833.0,289833.0,286333.0,281333.0,276667.0,273333.0,271440.0,269773.0,273107.0,283333.0,295333.0,307000.0,310333.0,308333.0,298333.0,288000.0,281333.0
394514,4,"Dallas, TX",msa,TX,141667.0,144625.0,148091.0,152058.0,153433.0,149133.0,144017.0,139017.0,136017.0,131243.0,130909.0,132576.0,136333.0,140667.0,146333.0,151333.0,153167.0,149800.0,145800.0,141633.0,138967.0,135429.0,134629.0,136996.0,143200.0,146667.0,149633.0,151267.0,153267.0,150933.0,146300.0,141967.0,141667.0,141417.0,140379.0,138046.0,138629.0,142500.0,146500.0,150667.0,151500.0,149333.0,145167.0,140333.0,140833.0,139500.0,140986.0,142653.0,148319.0,154454.0,159454.0,162788.0,162667.0,160333.0,156667.0,154333.0,153333.0,152633.0,152300.0,155500.0,162533.0,170866.0,176667.0,181333.0,181667.0,178667.0,173997.0,170664.0,169664.0,165967.0,165967.0,168633.0,175300.0,180967.0,186317.0,190350.0,192017.0,187667.0,184000.0,181667.0,183300.0,182933.0,182600.0,185533.0,192900.0,202233.0,209000.0,212333.0,212000.0,206833.0,202270.0,198237.0,199403.0,197967.0,200233.0,203900.0,211233.0,220000.0,227333.0,231000.0,230667.0,226667.0,225833.0,225167.0,225500.0,225000.0,226000.0,230167.0,236833.0,244225.0,249058.0,250558.0,249833.0,245833.0,243333.0,240000.0,241667.0,240000.0,243000.0,246333.0,254633.0,260633.0,266600.0,268300.0,265967.0,259000.0,253983.0,250616.0,250283.0,246967.0,247000.0,250000.0,257000.0,265000.0,270500.0,273500.0,272167.0,267633.0,265967.0,262633.0,263333.0,261667.0,263300.0,266300.0,272967.0,275333.0,279000.0,284000.0,291667.0,295000.0,296633.0,298267.0,298267.0,294967.0,297917.0,306250.0,319583.0,333333.0,345000.0,353333.0,354417.0,352750.0,352417.0,352000.0,355333.0,355683.0,361017.0,370017.0,390000.0,409000.0,421389.0,419722.0,411389.0,399333.0,391000.0,382667.0
394692,5,"Houston, TX",msa,TX,143000.0,145167.0,148500.0,152167.0,153500.0,152467.0,146467.0,138633.0,131333.0,127650.0,126700.0,130033.0,136017.0,143133.0,149633.0,155000.0,157400.0,155233.0,150200.0,145967.0,142283.0,140267.0,138267.0,140117.0,143467.0,146300.0,148467.0,149833.0,151333.0,149000.0,145500.0,143150.0,144817.0,142317.0,140833.0,139167.0,141067.0,144133.0,147467.0,150900.0,152000.0,148700.0,146200.0,143433.0,144067.0,140400.0,136583.0,135917.0,143400.0,151983.0,158650.0,160667.0,159583.0,155083.0,152417.0,152833.0,154000.0,151500.0,148833.0,150500.0,158167.0,166500.0,173167.0,177300.0,178300.0,176467.0,172133.0,169133.0,167600.0,166133.0,166967.0,167000.0,171833.0,175667.0,181605.0,185438.0,190405.0,189467.0,186633.0,181667.0,182500.0,182500.0,182833.0,183667.0,187667.0,195333.0,201333.0,205667.0,204667.0,199210.0,193877.0,187877.0,188250.0,187250.0,188583.0,189167.0,193833.0,201499.0,208332.0,213499.0,213390.0,210057.0,204890.0,203333.0,203833.0,202833.0,201167.0,203167.0,209067.0,215733.0,219900.0,221667.0,220667.0,218167.0,214917.0,212583.0,210083.0,208233.0,208583.0,210917.0,218350.0,224667.0,229000.0,230000.0,228333.0,224967.0,221600.0,219267.0,219842.0,217208.0,216875.0,218667.0,224667.0,232000.0,237000.0,239667.0,238500.0,234467.0,230133.0,228300.0,229967.0,229300.0,229300.0,229333.0,234967.0,236633.0,241633.0,248333.0,256633.0,258300.0,257300.0,257333.0,260333.0,259000.0,260667.0,267167.0,278958.0,290625.0,299458.0,303667.0,303667.0,298650.0,296650.0,298317.0,302400.0,303995.0,307328.0,311595.0,322333.0,333333.0,342000.0,344667.0,338333.0,331333.0,322333.0,316000.0
395209,6,"Washington, DC",msa,VA,350833.0,355833.0,360167.0,367667.0,366000.0,355000.0,333333.0,316167.0,306133.0,306333.0,300167.0,298533.0,295000.0,302663.0,310996.0,322663.0,326667.0,321000.0,307667.0,296000.0,291667.0,285750.0,281017.0,279167.0,290083.0,301817.0,312000.0,322000.0,323640.0,324973.0,317307.0,318667.0,318667.0,311000.0,307483.0,304483.0,313150.0,325000.0,335000.0,345000.0,342667.0,337333.0,320633.0,310500.0,302500.0,299200.0,293333.0,299333.0,312667.0,334333.0,348333.0,359167.0,355833.0,345833.0,332667.0,327667.0,327333.0,326333.0,321333.0,325000.0,336667.0,356667.0,371667.0,380500.0,378833.0,367167.0,356633.0,348300.0,348267.0,343300.0,339967.0,338417.0,346750.0,365083.0,378333.0,388333.0,383333.0,371667.0,360333.0,352000.0,357000.0,351667.0,351667.0,352667.0,364333.0,377667.0,383333.0,385000.0,376667.0,368333.0,360000.0,355000.0,352333.0,348204.0,348537.0,347871.0,358667.0,371667.0,383333.0,386667.0,381667.0,373333.0,365100.0,356850.0,358517.0,356083.0,356000.0,354333.0,365000.0,381333.0,394333.0,399333.0,394667.0,384667.0,374633.0,367967.0,371633.0,368333.0,367667.0,369333.0,382667.0,398333.0,406333.0,408000.0,404500.0,394833.0,384833.0,378333.0,381633.0,379967.0,379967.0,383000.0,393000.0,405758.0,412258.0,417258.0,413167.0,404000.0,395667.0,395333.0,399000.0,394000.0,392333.0,400000.0,419667.0,429633.0,431300.0,437792.0,444492.0,447825.0,444333.0,440167.0,440167.0,431063.0,422563.0,424230.0,442333.0,470000.0,485000.0,491667.0,486667.0,476667.0,468333.0,461742.0,463408.0,452658.0,449250.0,457583.0,488333.0,518000.0,530750.0,529083.0,516083.0,499667.0,488000.0,479667.0
394856,7,"Miami, FL",msa,FL,245000.0,245000.0,246667.0,248333.0,250000.0,241667.0,231833.0,219333.0,214333.0,203500.0,195167.0,185333.0,179333.0,175167.0,177417.0,185250.0,186917.0,184500.0,176333.0,172833.0,169500.0,166500.0,162500.0,159167.0,156833.0,159000.0,162000.0,164333.0,164667.0,160500.0,159500.0,156167.0,154000.0,150000.0,146633.0,141300.0,141300.0,144567.0,151567.0,154233.0,152667.0,149033.0,144700.0,142200.0,142400.0,142367.0,141633.0,140067.0,142433.0,147667.0,156000.0,162000.0,164433.0,164100.0,162433.0,163000.0,164333.0,164333.0,162667.0,161667.0,167670.0,176837.0,188170.0,195500.0,201167.0,199833.0,195500.0,192333.0,193000.0,193667.0,190333.0,190333.0,193967.0,205633.0,214967.0,225000.0,225000.0,221667.0,217333.0,217333.0,219000.0,218250.0,216750.0,216967.0,219550.0,226050.0,234167.0,240000.0,240000.0,235333.0,230333.0,226083.0,226417.0,226417.0,227333.0,226667.0,230000.0,236333.0,243000.0,248000.0,248000.0,247000.0,244417.0,243083.0,242417.0,241633.0,241633.0,241967.0,246000.0,251000.0,259000.0,263333.0,266667.0,263333.0,258667.0,255333.0,255717.0,257867.0,257867.0,259150.0,261250.0,266250.0,270917.0,273333.0,273333.0,268667.0,268317.0,269967.0,271600.0,269367.0,266050.0,268750.0,272667.0,277667.0,281333.0,286333.0,288917.0,285917.0,284250.0,285000.0,287167.0,287167.0,285500.0,290000.0,296667.0,303333.0,306667.0,311667.0,318333.0,323333.0,324333.0,324333.0,325000.0,327333.0,330667.0,333333.0,339967.0,344967.0,352633.0,356167.0,359500.0,359833.0,361333.0,363000.0,368333.0,373333.0,380000.0,388333.0,397000.0,410333.0,420317.0,426650.0,423650.0,418667.0,417000.0,416667.0
394974,8,"Philadelphia, PA",msa,PA,207333.0,213333.0,218333.0,225833.0,230167.0,228500.0,220667.0,213333.0,206667.0,203000.0,199000.0,198200.0,198867.0,202533.0,209667.0,216333.0,221333.0,218898.0,212565.0,204540.0,201642.0,201308.0,202750.0,201750.0,204767.0,206350.0,212683.0,219667.0,224667.0,225167.0,218500.0,212333.0,207167.0,203867.0,202367.0,198367.0,198333.0,197667.0,206946.0,215263.0,221913.0,216933.0,208617.0,200800.0,198417.0,195417.0,193250.0,188833.0,190167.0,196833.0,208333.0,218333.0,223000.0,218667.0,212000.0,205667.0,205000.0,203333.0,198333.0,195000.0,196667.0,205000.0,216667.0,226667.0,233333.0,228756.0,220390.0,210390.0,206217.0,202917.0,197917.0,196133.0,197592.0,205880.0,216413.0,224955.0,229967.0,225633.0,219800.0,213167.0,210833.0,207375.0,200708.0,197042.0,199167.0,208500.0,218833.0,226333.0,228667.0,226600.0,220267.0,215263.0,208997.0,203997.0,199500.0,197833.0,202167.0,211667.0,224000.0,232333.0,234000.0,229000.0,224000.0,219000.0,218333.0,213000.0,209300.0,205967.0,212633.0,222000.0,233667.0,239667.0,241500.0,234833.0,227833.0,222000.0,222000.0,218333.0,215667.0,214750.0,219750.0,226417.0,234000.0,240667.0,245000.0,241667.0,235000.0,229967.0,227883.0,226883.0,222583.0,223000.0,227300.0,235800.0,245133.0,254500.0,260000.0,255667.0,246600.0,240933.0,240933.0,240667.0,238333.0,238333.0,248300.0,256633.0,263300.0,266667.0,273500.0,278500.0,276833.0,274333.0,272667.0,271667.0,267333.0,263967.0,266633.0,273467.0,283500.0,293500.0,303333.0,305000.0,300000.0,293333.0,288333.0,288333.0,285000.0,283467.0,286767.0,301767.0,321633.0,334167.0,337167.0,332167.0,324667.0,317333.0
394347,9,"Atlanta, GA",msa,GA,170667.0,173567.0,176986.0,179320.0,177753.0,170667.0,164333.0,156667.0,152167.0,148500.0,145167.0,145317.0,144150.0,147483.0,151500.0,158000.0,160550.0,157083.0,152083.0,149117.0,147917.0,142917.0,135033.0,131700.0,135033.0,143333.0,146032.0,145032.0,139699.0,135667.0,129967.0,126050.0,125717.0,127083.0,124667.0,119633.0,118300.0,119967.0,125000.0,128333.0,134333.0,134333.0,132117.0,128117.0,124783.0,122000.0,121000.0,126000.0,136000.0,146667.0,154833.0,158167.0,156167.0,150667.0,143967.0,141300.0,143633.0,142333.0,145333.0,150500.0,161833.0,173500.0,180783.0,187450.0,185617.0,178833.0,170500.0,164000.0,164967.0,163267.0,163267.0,164467.0,172167.0,182501.0,190650.0,194150.0,191733.0,184083.0,176917.0,172833.0,172833.0,171500.0,172667.0,175833.0,183500.0,193500.0,199667.0,202700.0,197667.0,191833.0,185133.0,183117.0,183950.0,183467.0,182183.0,182850.0,190000.0,198417.0,203417.0,205083.0,201000.0,194333.0,188333.0,187333.0,188195.0,187845.0,187512.0,191650.0,199333.0,206667.0,212667.0,215333.0,215000.0,210667.0,208150.0,207150.0,209650.0,209800.0,212800.0,216800.0,224083.0,231708.0,236523.0,237573.0,232948.0,228967.0,226200.0,225200.0,224500.0,222267.0,222403.0,226436.0,233136.0,242333.0,248333.0,252083.0,250383.0,246050.0,242300.0,241333.0,242333.0,241296.0,242963.0,247096.0,256467.0,258800.0,260667.0,264000.0,271167.0,275167.0,276500.0,276833.0,277500.0,276167.0,277667.0,285300.0,297967.0,312304.0,323509.0,330843.0,331172.0,330000.0,331613.0,337613.0,340947.0,339333.0,339000.0,344117.0,356117.0,371283.0,383133.0,387800.0,383600.0,374967.0,365633.0,357300.0
394976,10,"Phoenix, AZ",msa,AZ,226333.0,226000.0,226000.0,221750.0,216417.0,208083.0,203333.0,196667.0,186633.0,174967.0,166633.0,163333.0,161667.0,160637.0,160637.0,159303.0,155333.0,152000.0,148300.0,146633.0,143300.0,141333.0,139667.0,140333.0,142167.0,143833.0,144000.0,141500.0,138005.0,135505.0,134839.0,134333.0,132967.0,131300.0,130300.0,129667.0,129617.0,127783.0,126450.0,124000.0,122850.0,121183.0,119700.0,120983.0,122650.0,125633.0,127258.0,131592.0,137592.0,145667.0,151333.0,153833.0,154500.0,154833.0,157300.0,160300.0,162467.0,162600.0,163584.0,167750.0,174283.0,179967.0,184800.0,188167.0,188167.0,187333.0,187167.0,188167.0,189833.0,189333.0,189333.0,190000.0,192333.0,195333.0,197333.0,198333.0,199333.0,197667.0,196667.0,194333.0,196000.0,197333.0,199667.0,201333.0,203667.0,208667.0,212000.0,214967.0,213967.0,213967.0,214000.0,214317.0,215983.0,215983.0,217000.0,216967.0,220300.0,224963.0,228359.0,228526.0,228529.0,229167.0,230667.0,230667.0,230000.0,229967.0,230300.0,231967.0,233667.0,237667.0,241667.0,244667.0,245333.0,244667.0,245600.0,246933.0,248433.0,249500.0,252500.0,255000.0,257500.0,260000.0,264333.0,268167.0,268167.0,266750.0,265383.0,265550.0,266133.0,266167.0,266500.0,267333.0,270333.0,275000.0,278833.0,281500.0,282500.0,283667.0,285833.0,286675.0,288342.0,290508.0,295000.0,300333.0,302000.0,302000.0,303333.0,309633.0,317967.0,324467.0,329833.0,332833.0,334333.0,337667.0,344667.0,355000.0,365833.0,379167.0,391167.0,402000.0,408667.0,415000.0,420667.0,425583.0,428917.0,433250.0,440667.0,453667.0,465367.0,478367.0,485367.0,483667.0,472500.0,458983.0,451983.0,442817.0
394404,11,"Boston, MA",msa,MA,321900.0,333233.0,344333.0,351333.0,353333.0,339167.0,325833.0,312500.0,306667.0,305000.0,300000.0,295833.0,294333.0,299333.0,313500.0,323300.0,329967.0,323300.0,311167.0,298667.0,300833.0,308000.0,310000.0,306500.0,304833.0,311833.0,328167.0,345417.0,356417.0,344750.0,328700.0,319533.0,316200.0,314083.0,302417.0,300750.0,304167.0,317667.0,332667.0,344833.0,349667.0,341333.0,322000.0,311333.0,303000.0,302667.0,292333.0,293167.0,300167.0,316167.0,338000.0,351000.0,354000.0,336333.0,321042.0,316375.0,317958.0,315833.0,307500.0,304250.0,315000.0,329333.0,349667.0,359933.0,367267.0,356933.0,346000.0,335167.0,333667.0,337167.0,332597.0,332397.0,331230.0,344967.0,361667.0,375000.0,380000.0,366667.0,353217.0,343217.0,344950.0,350067.0,345817.0,342717.0,344050.0,358300.0,376317.0,388383.0,395050.0,381733.0,366667.0,356667.0,358333.0,361667.0,350833.0,348333.0,353333.0,372500.0,393333.0,405000.0,408333.0,396667.0,383000.0,379133.0,379133.0,382967.0,375167.0,378467.0,383300.0,399967.0,415000.0,426667.0,428333.0,416667.0,406667.0,405000.0,410000.0,411000.0,405667.0,405667.0,417817.0,434817.0,454817.0,462650.0,464983.0,448317.0,435167.0,426167.0,422833.0,423667.0,420150.0,425150.0,429783.0,446600.0,464906.0,476606.0,476639.0,463333.0,451667.0,444133.0,446133.0,449467.0,449000.0,457000.0,472667.0,486650.0,496650.0,502650.0,515000.0,519358.0,514358.0,507025.0,504000.0,503967.0,505467.0,512467.0,531700.0,555033.0,580200.0,591000.0,593500.0,576333.0,563000.0,558000.0,560333.0,560333.0,552000.0,561667.0,586667.0,618333.0,647500.0,655833.0,652500.0,626667.0,606333.0,596333.0
395057,12,"San Francisco, CA",msa,CA,574667.0,572333.0,562500.0,550833.0,525000.0,489833.0,449833.0,412333.0,383333.0,350000.0,331667.0,323333.0,334333.0,356667.0,390000.0,412667.0,420333.0,420333.0,417000.0,420000.0,415000.0,400333.0,385667.0,382333.0,396667.0,418333.0,435000.0,448333.0,444333.0,435833.0,424167.0,416500.0,408333.0,388333.0,371667.0,371667.0,383333.0,398333.0,405000.0,408333.0,406667.0,393333.0,383000.0,374667.0,366333.0,351667.0,336667.0,343167.0,371500.0,411500.0,439667.0,453000.0,447333.0,438333.0,433333.0,439000.0,443333.0,431667.0,421667.0,438333.0,492083.0,545417.0,580417.0,588667.0,580333.0,562000.0,551667.0,551167.0,544500.0,532167.0,525000.0,546667.0,580667.0,610000.0,623333.0,626667.0,628333.0,618333.0,611667.0,603333.0,595000.0,573333.0,567083.0,590417.0,628750.0,661667.0,669167.0,669167.0,659167.0,645000.0,635000.0,638333.0,643333.0,633333.0,620000.0,622513.0,652513.0,684513.0,712000.0,719167.0,702167.0,675500.0,663333.0,670333.0,672000.0,655333.0,646667.0,667083.0,712083.0,745417.0,759167.0,755833.0,745500.0,731333.0,751333.0,783333.0,805000.0,778333.0,769667.0,795583.0,845583.0,880583.0,899667.0,898000.0,879500.0,852833.0,849500.0,848333.0,836667.0,801667.0,790000.0,806917.0,852250.0,882250.0,898667.0,885833.0,864167.0,839667.0,845500.0,853833.0,854667.0,825333.0,813667.0,829000.0,859667.0,876333.0,893000.0,916833.0,941000.0,944333.0,937500.0,937000.0,929333.0,912667.0,909000.0,941667.0,1022083.0,1092083.0,1133750.0,1126667.0,1105000.0,1076667.0,1068333.0,1063333.0,1041667.0,1008333.0,1006667.0,1061667.0,1153333.0,1216667.0,1233333.0,1187333.0,1112333.0,1065500.0,1054833.0,1063167.0
395025,13,"Riverside, CA",msa,CA,305816.0,297316.0,290000.0,281333.0,268000.0,256333.0,248333.0,241667.0,231667.0,220000.0,215500.0,214167.0,212500.0,207000.0,204667.0,203000.0,203000.0,198000.0,198000.0,198667.0,200667.0,200667.0,200000.0,201667.0,199333.0,200167.0,198500.0,200833.0,198333.0,198000.0,195000.0,196667.0,195333.0,196667.0,196000.0,197667.0,197333.0,197333.0,194667.0,193333.0,189917.0,188583.0,187083.0,186167.0,184167.0,184000.0,185167.0,189500.0,192833.0,196000.0,196000.0,197667.0,194000.0,194333.0,194333.0,202000.0,208333.0,211667.0,213250.0,217500.0,225833.0,233917.0,239667.0,244667.0,246667.0,248333.0,248333.0,250000.0,253333.0,255000.0,257333.0,260333.0,263667.0,269667.0,271417.0,273917.0,272250.0,269833.0,268667.0,270333.0,273667.0,272333.0,274000.0,276000.0,283000.0,284667.0,287667.0,290667.0,292333.0,291667.0,288333.0,287250.0,288583.0,289583.0,290667.0,293333.0,299000.0,305000.0,306000.0,309333.0,308333.0,310667.0,307333.0,309000.0,310000.0,311667.0,314250.0,317583.0,322583.0,325250.0,329917.0,333417.0,334833.0,333167.0,333000.0,333000.0,333333.0,335000.0,341333.0,344667.0,348000.0,349000.0,351333.0,354667.0,354000.0,355000.0,351667.0,351667.0,348500.0,348500.0,349000.0,352500.0,355833.0,360333.0,363333.0,366667.0,367000.0,368667.0,368667.0,370000.0,368833.0,368833.0,370500.0,375000.0,376667.0,378333.0,381667.0,391667.0,401667.0,412333.0,419000.0,425333.0,429333.0,431000.0,436167.0,444833.0,458167.0,470000.0,480000.0,490000.0,496667.0,500000.0,501667.0,505000.0,513333.0,520000.0,526667.0,535000.0,548333.0,560000.0,565000.0,558333.0,549667.0,539667.0,533000.0,520000.0
